Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Sale_HK,Customer_HK,Product_HK,Shipment_ID
Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,123.088,7,0.2,40.0036,d7c6dd51c6f966021840f873f7a59a99ef49aad90bba796a3b291c11f7e9da34,b338139508e091478f5c042ccf3a8387084ea0d2177b0b10f96bd4087987f915,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,08e34f49aed3f6bdeba174605f13bf8a0f3b2a22c6073961f5a36ccb4fd319bc
Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Tables,257.94,3,0.0,67.0644,f6a1cfab0c0a8c00ddd2e5c14aef0b4570869dfc4850f1f3e776df07bcf9d2dd,994af1738b862656a8077e9fdf426edc4288a44eae70b57b128169db407e5a63,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,8aee519d2fad8cd3a2695e6d2b04a0ef7f55189c49f976f1b72034eedd868487
Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Technology,Phones,1879.96,4,0.0,545.1884,f6a1cfab0c0a8c00ddd2e5c14aef0b4570869dfc4850f1f3e776df07bcf9d2dd,994af1738b862656a8077e9fdf426edc4288a44eae70b57b128169db407e5a63,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,8aee519d2fad8cd3a2695e6d2b04a0ef7f55189c49f976f1b72034eedd868487
Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,27.46,2,0.0,9.8856,f6a1cfab0c0a8c00ddd2e5c14aef0b4570869dfc4850f1f3e776df07bcf9d2dd,994af1738b862656a8077e9fdf426edc4288a44eae70b57b128169db407e5a63,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,8aee519d2fad8cd3a2695e6d2b04a0ef7f55189c49f976f1b72034eedd868487
Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Technology,Phones,89.98,2,0.0,43.1904,f6a1cfab0c0a8c00ddd2e5c14aef0b4570869dfc4850f1f3e776df07bcf9d2dd,994af1738b862656a8077e9fdf426edc4288a44eae70b57b128169db407e5a63,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,8aee519d2fad8cd3a2695e6d2b04a0ef7f55189c49f976f1b72034eedd868487
Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Chairs,828.6,3,0.0,240.294,f6a1cfab0c0a8c00ddd2e5c14aef0b4570869dfc4850f1f3e776df07bcf9d2dd,994af1738b862656a8077e9fdf426edc4288a44eae70b57b128169db407e5a63,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,8aee519d2fad8cd3a2695e6d2b04a0ef7f55189c49f976f1b72034eedd868487
Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Binders,7.23,5,0.7,-5.784,d613c06e6c60f5f8322262471059cf43267213b436bfbaf971c90f4aa5ed2b1f,de579fd2e53186f52cd4d81d902332602be8efe7200ab0b33b3e4cbb0becc9f6,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,1b09fc912947d71d68a3caeee8084d83e1726b846178a60c004b7d2e0591ed89
Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Storage,17.44,2,0.2,1.308,d613c06e6c60f5f8322262471059cf43267213b436bfbaf971c90f4aa5ed2b1f,de579fd2e53186f52cd4d81d902332602be8efe7200ab0b33b3e4cbb0becc9f6,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,1b09fc912947d71d68a3caeee8084d83e1726b846178a60c004b7d2e0591ed89
Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Binders,62.88,4,0.7,-50.304,d613c06e6c60f5f8322262471059cf43267213b436bfbaf971c90f4aa5ed2b1f,de579fd2e53186f52cd4d81d902332602be8efe7200ab0b33b3e4cbb0becc9f6,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,1b09fc912947d71d68a3caeee8084d83e1726b846178a60c004b7d2e0591ed89
Standard Class,Consumer,United States,Miami,Florida,33180,South,Furniture,Bookcases,290.352,3,0.2,-36.294,d613c06e6c60f5f8322262471059cf43267213b436bfbaf971c90f4aa5ed2b1f,de579fd2e53186f52cd4d81d902332602be8efe7200ab0b33b3e4cbb0becc9f6,6efa5e33128f0b4ff83694d072b80f0bdbddef88637710f4f7ef9ad8c222b56d,1b09fc912947d71d68a3caeee8084d83e1726b846178a60c004b7d2e0591ed89
Same Day,Consumer,United States,Saint Charles,Missouri,63301,Central,Technology,Accessories,113.52,4,0.0,46.5432,50623cd6ff1660ec77a320a293f8560c19a6804214992e5c982286af3b54eb71,fd65ef264216fd9fba915d239095d19a6f1b0edf453ec8cf2f1d150ed3b5a9c8,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,4ed8572c4407b275d46680e3c2cefc6b1b3129a62d156ae11c8e14bd6b35f72b
Same Day,Consumer,United States,Saint Charles,Missouri,63301,Central,Furniture,Furnishings,135.3,5,0.0,37.884,50623cd6ff1660ec77a320a293f8560c19a6804214992e5c982286af3b54eb71,fd65ef264216fd9fba915d239095d19a6f1b0edf453ec8cf2f1d150ed3b5a9c8,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,4ed8572c4407b275d46680e3c2cefc6b1b3129a62d156ae11c8e14bd6b35f72b
Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,111.15,5,0.0,48.906,1bc23b8a3b84617d0fec48ebfa3d2e6fbdb44192a475f49702a27e9f4aaa2e0d,ca1ecd5f4ade121ae8e9d1b0fc084ae512fd772dca71d277fa8a6974784de6ae,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,c0e1888a4829eddc270ddc6cea75a4c67886e12c0504d7383301102417d7c3a1
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,776.85,5,0.4,-181.265,27b58f8c75b398106958755c3a5b77d8e32e8a23d992a03afe29953b4546b20b,f27537d65215501c7b5e6da237d056bef7f50893c6cf4038a978639759618fa9,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,ea81c6a84bac400d7944f3b6352130fd266abfc543057906de1427cde52fc80b
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,12.294,1,0.7,-8.6058,27b58f8c75b398106958755c3a5b77d8e32e8a23d992a03afe29953b4546b20b,f27537d65215501c7b5e6da237d056bef7f50893c6cf4038a978639759618fa9,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,ea81c6a84bac400d7944f3b6352130fd266abfc543057906de1427cde52fc80b
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,154.764,3,0.4,-46.4292,27b58f8c75b398106958755c3a5b77d8e32e8a23d992a03afe29953b4546b20b,f27537d65215501c7b5e6da237d056bef7f50893c6cf4038a978639759618fa9,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,ea81c6a84bac400d7944f3b6352130fd266abfc543057906de1427cde52fc80b
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,43.28,1,0.2,3.246,27b58f8c75b398106958755c3a5b77d8e32e8a23d992a03afe29953b4546b20b,f27537d65215501c7b5e6da237d056bef7f50893c6cf4038a978639759618fa9,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,ea81c6a84bac400d7944f3b6352130fd266abfc543057906de1427cde52fc80b
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,92.94,3,0.0,41.823,89643de666a8a0abf6f819a09993102f48ecff86a492bda498b8f6a3f257f477,e35bf8dd8319015df9461f652010f0f54a1854b5c9a1eae9e0510eb8332bb39f,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,abc7ed2db9bb9d98973015b7bd1fc0d592383df82e522d73b97c5178af6a76ca
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,52.56,3,0.0,18.396,89643de666a8a0abf6f819a09993102f48ecff86a492bda498b8f6a3f257f477,e35bf8dd8319015df9461f652010f0f54a1854b5c9a1eae9e0510eb8332bb39f,9dd41cc5495c54f1715a54124bb37460bdd77b1aa49f2738274c5c4338d1e156,abc7ed2db9bb9d98973015b7bd1fc0d592383df82e522d73b97c5178af6a76ca
Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,971.88,3,0.2,109.3365,4103347477821aa0198b7a51dd8b3f11d0fed422402207e07ffec6d8c2fa4415,25237921108aa60c111b61697b98de6b47865ec5207f6859760452ca28b3b803,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,3339668b7486333b99c79a7cfbe5330b7ca6649952e2ebeedc7923f39920d347
Standard Class,Home Office,United States,Tuscaloosa,Alabama,35401,South,Furniture,Chairs,141.96,2,0.0,35.49,9415d3f3efe8441f068e078fd0bf2a6fa982300e517e950e8c73120d66ad4506,1cfe64bf94295c9ad10741d9b45b403da7deafe8ad1a84e8c959fcab5b3094eb,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,b9d75aa68a264ca2fd42a7643188383f9b061019492f3da896e1ea1e1e1ff806
Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Tables,182.55,2,0.5,-135.087,27249d4979ad8e02c6963718bcd686d158f11956b4bfdfb8aa8b4f3ad7df0b3b,ff6eebffdd578aa79ac380d541dd3c8d3b1aa8588a3bf3894c5b782bb9e6981b,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,4bcb023d95ab47661954f719bbbb3b546f15e40831d2ef488b57a432373fe88f
Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,88.768,2,0.2,31.0688,5773915f222559783cb0053f61b88e4a7d9a847150894888233d93958983e1e8,90773afe8fa40e46b2f39e7c4febb705b6bed81bda27a8f1eefc3f68382555a7,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,be71cfef2804e36b114c61edb71ba1de1abc35e01ac9cb9722b58f8c8356e6e8
Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,53.088,7,0.8,-108.8304,c14ce500f8b1a1148811f1c86dc130902a1f860d478ae2d258a1c5d91fc6725e,017cb07d9dae224268a04b0dcd095f8a816fb11153e3f288aef966cd5cc23780,9dd41cc5495c54f1715a54124bb37460bdd77b1aa49f2738274c5c4338d1e156,07a71fc2f177cb0832cf6c497e04a00b0edfcb4c655d46afca927ed5c4a9aad1
Second Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,275.88,6,0.0,46.8996,b6ece48837292382dd51543fa907273e9dc32de20fb69e9eb211c1aaa121bb37,18a6858bd8c8dfc83a182792c9e7aa5b810370ca6a431ad3d8cc49b8c4bdad3b,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,43a91ed875099b719736149094d9d7edb41e51ee5d3e368a10dfcb9032a49802
Second Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,157.9,5,0.0,74.213,b6ece48837292382dd51543fa907273e9dc32de20fb69e9eb211c1aaa121bb37,18a6858bd8c8dfc83a182792c9e7aa5b810370ca6a431ad3d8cc49b8c4bdad3b,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,43a91ed875099b719736149094d9d7edb41e51ee5d3e368a10dfcb9032a49802
Standard Class,Consumer,United States,Orange,New Jersey,7050,East,Office Supplies,Labels,4.91,1,0.0,2.4059,d31390257bbf431ba2bc4770d171564343b51def1eae7dc5f1acc1153935916f,77e4fb6a7a1dc96b06b1f7494224f29d65f9fba36da8f3e71d3d22fee2710c0e,e7b0c0dae328cd419c24f795525f08290cb6afe5be9aa90178ae0ac8bf31a8d3,0a67e798985924bf20090bb64c87038f10d652b546ee9cbdcf2a1c619368f1e9
Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,87.92,4,0.0,0.8792,c439807011166e8c82355cc78839349a26f4d362c9a13fbaa17be2954565ae8a,438aeac57745dfc6406aeb37deb129488d881e64e56527cc06609de6b2fc3197,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,86f90eff32fcc1eb316d123c3240ad6df1e3c628e60de31859bcdaa3b796e01d
Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,5.98,1,0.0,2.9302,c439807011166e8c82355cc78839349a26f4d362c9a13fbaa17be2954565ae8a,438aeac57745dfc6406aeb37deb129488d881e64e56527cc06609de6b2fc3197,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,86f90eff32fcc1eb316d123c3240ad6df1e3c628e60de31859bcdaa3b796e01d
Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Technology,Phones,222.384,2,0.2,16.6788,03ca7d15ee09a214616d106174b11fec3cdb917ebaffc95c28b84fff3df45f97,04aa22241425c803a2fbb8b9752c10f8165e3cf928c9952644bb9407fa40e3c2,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,721d7dbe4b4b01e85e76265bb1a2f1c2578bf6b9e339502f773cc90a87eedbd3
Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,16.0,4,0.2,5.6,03ca7d15ee09a214616d106174b11fec3cdb917ebaffc95c28b84fff3df45f97,04aa22241425c803a2fbb8b9752c10f8165e3cf928c9952644bb9407fa40e3c2,a5bcc9330ceb889c53ad0b690a99ecdd56e5508a206f09bc6d09910c229cf3c7,721d7dbe4b4b01e85e76265bb1a2f1c2578bf6b9e339502f773cc90a87eedbd3
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,21.84,3,0.0,10.92,d6cdd2b738481a5ef512632eb5fd9fbe1fbb4b53aa3cf322e8829f4fbefa2d55,edbb4a52cd9cbd811ff89f6489ebdbf8fd12d7ab50be872164e94945b79d668f,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,9c57ff8e2d361b3d3872bf518a62b9138aca00bf44a5bdd9e9c4f13e26123b3d
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,15.6,5,0.0,7.644,d6cdd2b738481a5ef512632eb5fd9fbe1fbb4b53aa3cf322e8829f4fbefa2d55,edbb4a52cd9cbd811ff89f6489ebdbf8fd12d7ab50be872164e94945b79d668f,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,9c57ff8e2d361b3d3872bf518a62b9138aca00bf44a5bdd9e9c4f13e26123b3d
Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Envelopes,247.84,8,0.0,121.4416,a0386623cb18f906459cc0714794e15bda0cee392708b6bfe37fbfa6d24efad2,2ea8c596a4b19014ac66702270c6b0c58cb0483813f981584ed5c79de875038d,0ef9a41f595ba40f20b3a3f3bc67c9b4f7eb39bd8cbddb6b1a7ed9bdbc2af74d,00366d179d90e455c6bf6360b091b1aca0072b1334c9c83165a724a5be11be7a
Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Binders,9.912,3,0.2,3.3453,a0386623cb18f906459cc0714794e15bda0cee392708b6bfe37fbfa6d24efad2,2ea8c596a4b19014ac66702270c6b0c58cb0483813f981584ed5c79de875038d,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,00366d179d90e455c6bf6360b091b1aca0072b1334c9c83165a724a5be11be7a
First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,69.52,2,0.0,17.38,c07623a9d1f7ada5e04b21c9ad9751d508e5e37839af4e06cb0987e2b7d104b5,f9615edece17526d4ea921e76849d759128f627a26fbaaa04ef30fa0733feaee,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,0919965bab5c5d3c5b207058ac3e4d1c1120ca310be2b7d869896375b77e9cb4
Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,11.52,4,0.0,3.2256,139330241e13354f277f76c3195afe6111e4a0294fd9c1d29924e2b20ed660b8,c7d32626f0520878d3dde352478e9879f052dc934ab667cc700b125cda14cb9d,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,39a4f8ec0d7bef293facc539712b96beed59081325ddfd5149b6487fb5f46c9a
Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,717.72,3,0.2,71.772,139330241e13354f277f76c3195afe6111e4a0294fd9c1d29924e2b20ed660b8,c7d32626f0520878d3dde352478e9879f052dc934ab667cc700b125cda14cb9d,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,39a4f8ec0d7bef293facc539712b96beed59081325ddfd5149b6487fb5f46c9a
Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,236.5,10,0.0,68.585,139330241e13354f277f76c3195afe6111e4a0294fd9c1d29924e2b20ed660b8,c7d32626f0520878d3dde352478e9879f052dc934ab667cc700b125cda14cb9d,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,39a4f8ec0d7bef293facc539712b96beed59081325ddfd5149b6487fb5f46c9a
Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Tables,170.352,3,0.2,19.1646,139330241e13354f277f76c3195afe6111e4a0294fd9c1d29924e2b20ed660b8,c7d32626f0520878d3dde352478e9879f052dc934ab667cc700b125cda14cb9d,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,39a4f8ec0d7bef293facc539712b96beed59081325ddfd5149b6487fb5f46c9a
Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,145.764,2,0.1,3.2392,9bf2cb7944509946e50c96533b36505b4a58e46aaf1c673e66f224030d0764db,08b3b90e69045f249d95567a397e04194bc79079aab225df54523f3edd6ec0c3,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,785b7e5f9d0c4ed50a790b78979ed473e6a6cbba945ea204e918925e938d07e5
Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,107.97,3,0.0,22.6737,a239adf2ec4e91196cf97ac0354d36f5847fdcd11c1710dea639e9b8449b5349,f7580ad55e9fb470cd977ef66953be16b242255d4f202d90a611025ace398515,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,57ef0dac65c3e9fa86e26d25db7384271e225b2ff559cd82b9ff27b8b6dbfcbe
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,143.96,5,0.2,1.7995,4103347477821aa0198b7a51dd8b3f11d0fed422402207e07ffec6d8c2fa4415,ab45641a4e01aa05fc84ff8802f40856559b6c8736564da90a4c6acfa36db074,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,9d912a0ed9ab4f324a335a99f128b31fe27587062ab246da1c9135cbda5d7df1
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Copiers,2399.96,5,0.2,569.9905,4103347477821aa0198b7a51dd8b3f11d0fed422402207e07ffec6d8c2fa4415,ab45641a4e01aa05fc84ff8802f40856559b6c8736564da90a4c6acfa36db074,21ae93fc57ebfa81e1b3e78cd3908a4765933d750469a0e55af77512c926894f,9d912a0ed9ab4f324a335a99f128b31fe27587062ab246da1c9135cbda5d7df1
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,74.352,3,0.2,23.235,4103347477821aa0198b7a51dd8b3f11d0fed422402207e07ffec6d8c2fa4415,ab45641a4e01aa05fc84ff8802f40856559b6c8736564da90a4c6acfa36db074,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,9d912a0ed9ab4f324a335a99f128b31fe27587062ab246da1c9135cbda5d7df1
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,87.168,8,0.8,-226.6368,4103347477821aa0198b7a51dd8b3f11d0fed422402207e07ffec6d8c2fa4415,ab45641a4e01aa05fc84ff8802f40856559b6c8736564da90a4c6acfa36db074,9dd41cc5495c54f1715a54124bb37460bdd77b1aa49f2738274c5c4338d1e156,9d912a0ed9ab4f324a335a99f128b31fe27587062ab246da1c9135cbda5d7df1
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Storage,32.232,3,0.2,2.4174,4103347477821aa0198b7a51dd8b3f11d0fed422402207e07ffec6d8c2fa4415,ab45641a4e01aa05fc84ff8802f40856559b6c8736564da90a4c6acfa36db074,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,9d912a0ed9ab4f324a335a99f128b31fe27587062ab246da1c9135cbda5d7df1
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,2.202,2,0.7,-1.5414,27b58f8c75b398106958755c3a5b77d8e32e8a23d992a03afe29953b4546b20b,362a408cecbf5016dea900f4afdf42308810bd30d826c97d8c9f90b07362d82e,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,9ea0967f8bddec278203b455e73bc0d51156d6277885e5eea27d2eef7af3645c
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,9.396,3,0.7,-7.5168,27b58f8c75b398106958755c3a5b77d8e32e8a23d992a03afe29953b4546b20b,362a408cecbf5016dea900f4afdf42308810bd30d826c97d8c9f90b07362d82e,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,9ea0967f8bddec278203b455e73bc0d51156d6277885e5eea27d2eef7af3645c
Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,89.97,3,0.0,25.1916,b9d30c0010868fa7a6629b087e8469837e80a66c5587c3fb5331cc9039becf19,5a9413afe338db25a14d38ee83e8f1fdb4a629147ba12e22b9ed6f92153ea276,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,fafe0bf524ee998198b1707d328febd314cdcf988dd1b4ea4d922a4513bdc5a3
First Class,Corporate,United States,Athens,Georgia,30605,South,Office Supplies,Art,12.78,3,0.0,5.2398,710dc54e75f25bd29ce81d98e70d30dfacd2ca521ff336512989c209d9a65ae2,b57dbb7db43f5fef44eff131fd37e3da19563384a6ee12be9293055344f6c6d4,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,a54df17bff4d803250a1dcb8ce2c2202d6a940a9563ca6b7f3dafe7ffdfb4039
Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,40.0,2,0.2,0.5,5be8a0b284b35f58a2fc3064def655d1601b3a21b50c0a942fa992f35e16bd71,914903e1127e2f4f9456bd9a2a21cffc4f7f2dcf1c8822cd69ca085783cde9bb,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,99440fd32d5d1e87440277de2c9bc47cbb4897be1559609e5133cfd631c9b617
Standard Class,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,23.24,5,0.2,7.553,c439807011166e8c82355cc78839349a26f4d362c9a13fbaa17be2954565ae8a,6000c4be56aed2de310b0bbff9f47fba69f0f0f88c70f75e5a3cecab294c5eca,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,5cd525870563d41701a93f71e741691b3be4eb10715861bef330cb7e52766e47
First Class,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,908.82,9,0.0,227.205,b9d30c0010868fa7a6629b087e8469837e80a66c5587c3fb5331cc9039becf19,5a9413afe338db25a14d38ee83e8f1fdb4a629147ba12e22b9ed6f92153ea276,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,8527438fcf9d92089c29ef6f2eeb99b3439e37d89a79f1ac9d33fd5ec03f42c5
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Supplies,5.552,2,0.2,-1.041,2f121f3125403897cdb4ea88deedfdca7912741609e0957a00fc2b1f8541b000,8c3e975043e49d4921155a4bd7e5e4aa07bb08fc20f0e4fecadd5a5963023d10,6906e47c2f89fe681e6692a6bc13b57a3a0d7c705796e9f37e53edb621150473,c5e0b205a0abdcf244affc98012a2fbe67128ee33aece7dd2929d29439cd297c
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Art,8.016,3,0.2,1.002,2f121f3125403897cdb4ea88deedfdca7912741609e0957a00fc2b1f8541b000,8c3e975043e49d4921155a4bd7e5e4aa07bb08fc20f0e4fecadd5a5963023d10,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,c5e0b205a0abdcf244affc98012a2fbe67128ee33aece7dd2929d29439cd297c
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Furniture,Chairs,74.592,4,0.3,-2.1312,2f121f3125403897cdb4ea88deedfdca7912741609e0957a00fc2b1f8541b000,8c3e975043e49d4921155a4bd7e5e4aa07bb08fc20f0e4fecadd5a5963023d10,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,c5e0b205a0abdcf244affc98012a2fbe67128ee33aece7dd2929d29439cd297c
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Furniture,Furnishings,16.784,2,0.6,-22.2388,2f121f3125403897cdb4ea88deedfdca7912741609e0957a00fc2b1f8541b000,8c3e975043e49d4921155a4bd7e5e4aa07bb08fc20f0e4fecadd5a5963023d10,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,c5e0b205a0abdcf244affc98012a2fbe67128ee33aece7dd2929d29439cd297c
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,38.864,4,0.8,-99.1032,2f121f3125403897cdb4ea88deedfdca7912741609e0957a00fc2b1f8541b000,8c3e975043e49d4921155a4bd7e5e4aa07bb08fc20f0e4fecadd5a5963023d10,9dd41cc5495c54f1715a54124bb37460bdd77b1aa49f2738274c5c4338d1e156,c5e0b205a0abdcf244affc98012a2fbe67128ee33aece7dd2929d29439cd297c
First Class,Home Office,United States,San Diego,California,92024,West,Technology,Phones,203.976,3,0.2,25.497,49d665b4fc063e13ff5fa9f4373d3ee9861daaaf79b77a816e43a438d9a6bbe3,bb50b5be30f4a07894f6c83c28b2d5c4af5bd4df439ab08377c86ff702597320,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,ffc24bdb1e17dd222b38da6489a667f144f71c05e970dc6cec575044417a7aae
First Class,Home Office,United States,San Diego,California,92024,West,Furniture,Tables,674.352,3,0.2,-8.4294,49d665b4fc063e13ff5fa9f4373d3ee9861daaaf79b77a816e43a438d9a6bbe3,bb50b5be30f4a07894f6c83c28b2d5c4af5bd4df439ab08377c86ff702597320,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,ffc24bdb1e17dd222b38da6489a667f144f71c05e970dc6cec575044417a7aae
